title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,29,84,86,3,"And so it wears our EQ Power Plus badge. The result is really amazing. The total system output of the car is over 1000 horsepower, and good for a top speed of more than 217 miles per hour.",38,188,3461,"And so it wears our EQ Power Plus badge. The result is really amazing. The total system output of the car is over 1000 horsepower, and good for a top speed of more than 217 miles per hour.",12
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,30,87,89,3,"It is simply breathtaking in every way. So ladies and gentlemen, as a top model of our extremely diverse product pyramid, the Project ONE plays a major role in defining the future of performance. The electrification of powertrains will be a key success factor, especially in the performance segment.",49,299,3462,"It is simply breathtaking in every way. So ladies and gentlemen, as a top model of our extremely diverse product pyramid, the Project ONE plays a major role in defining the future of performance. The electrification of powertrains will be a key success factor, especially in the performance segment.",0
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,31,90,92,3,"And of course, we will continue to expand our portfolio even more. So we can look forward to our next year's model offensive, which includes several new engines, giving our customers even more choice. With that, I'd like to hand over the stage to my colleague, Britta, who has even more to show.",53,295,3463,"And of course, we will continue to expand our portfolio even more. So we can look forward to our next year's model offensive, which includes several new engines, giving our customers even more choice. With that, I'd like to hand over the stage to my colleague, Britta, who has even more to show.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,32,93,95,3,"Britta, the stage is yours. Thank you. Please welcome Britta Zaeger, member of the board of management of Daimler AG, responsible for Mercedes-Benz cars, marketing and sales.",27,174,3464,"Britta, the stage is yours. Thank you. Please welcome Britta Zaeger, member of the board of management of Daimler AG, responsible for Mercedes-Benz cars, marketing and sales.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,33,96,98,3,"Thank you, Tobias. Ladies and gentlemen, after all this momentum, you might wonder, how can we top this? I'll be honest, if you're only interested in performance, we won't.",29,172,3465,"Thank you, Tobias. Ladies and gentlemen, after all this momentum, you might wonder, how can we top this? I'll be honest, if you're only interested in performance, we won't.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,34,99,101,3,"But if you love the unique combination of sportiness and exclusivity in a Mercedes, we have an absolute highlight waiting for you. It represents the finale of a very dynamic year for us, not just here in our second most important market worldwide. Over the first 10 months of 2017, we sold over 2 million Mercedes-Benz and smart cars worldwide, an increase of 10% compared to the previous years.",69,395,3466,"But if you love the unique combination of sportiness and exclusivity in a Mercedes, we have an absolute highlight waiting for you. It represents the finale of a very dynamic year for us, not just here in our second most important market worldwide. Over the first 10 months of 2017, we sold over 2 million Mercedes-Benz and smart cars worldwide, an increase of 10% compared to the previous years.",3
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,35,102,104,3,"But between July and September, we sold more cars than in any third quarter in our history. And we're the number one premium car brand worldwide, be it in terms of brand value, growth or sales. What are the reasons behind our success?",43,234,3467,"But between July and September, we sold more cars than in any third quarter in our history. And we're the number one premium car brand worldwide, be it in terms of brand value, growth or sales. What are the reasons behind our success?",14
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,36,105,107,3,"Like Tobias said, the short answer is fantastic products. But I believe there is more to that one. We also want to create the best customer experience.",27,151,3468,"Like Tobias said, the short answer is fantastic products. But I believe there is more to that one. We also want to create the best customer experience.",5
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,37,108,110,3,"And one part of this is finding new ways of communication with our customers and fans. Think about it. In the past, unless you actually bought a Mercedes, getting in touch with our brand was not very interactive.",38,212,3469,"And one part of this is finding new ways of communication with our customers and fans. Think about it. In the past, unless you actually bought a Mercedes, getting in touch with our brand was not very interactive.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,38,111,113,3,But that has changed. We entered into a true dialogue. And we really enjoy getting your ideas and feedback firsthand.,20,117,3470,But that has changed. We entered into a true dialogue. And we really enjoy getting your ideas and feedback firsthand.,2
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,39,114,116,3,"One example, no other premium automotive brand receives more likes on social media. We recently introduced a live communication platform for influencers with Mercedes me Media. We are finding more targeted ways to address certain customer groups.",37,246,3471,"One example, no other premium automotive brand receives more likes on social media. We recently introduced a live communication platform for influencers with Mercedes me Media. We are finding more targeted ways to address certain customer groups.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,40,117,119,3,"Take our She's Mercedes initiative for example. We are creating new opportunities for real-life interaction with Mercedes-Benz. And here in the US, we were the first manufacturer to introduce communication via Google Assistant and Amazon Alexa.",36,244,3472,"Take our She's Mercedes initiative for example. We are creating new opportunities for real-life interaction with Mercedes-Benz. And here in the US, we were the first manufacturer to introduce communication via Google Assistant and Amazon Alexa.",10
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,41,120,122,3,"As you can see, we want to open a real conversation with Mercedes-Benz. Now, the most immediate way our car speaks to us is through their looks. In fact, beauty is a major reason for the popularity of Mercedes.",39,210,3473,"As you can see, we want to open a real conversation with Mercedes-Benz. Now, the most immediate way our car speaks to us is through their looks. In fact, beauty is a major reason for the popularity of Mercedes.",3
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,42,123,125,3,"And we are ready to take the next step in the evolution of our design language. So we chose a true design icon for this. Back in 2004, our CLS coupe was the very first car to combine the comfort and functionality of a sedan with the elegance and sportiness of a coupe.",53,268,3474,"And we are ready to take the next step in the evolution of our design language. So we chose a true design icon for this. Back in 2004, our CLS coupe was the very first car to combine the comfort and functionality of a sedan with the elegance and sportiness of a coupe.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,43,126,128,3,"So since then more than one competitor has copied this concept. And over 350,000 customers have fallen in love with the CLS. That's quite impressive for such a specific segment.",31,177,3475,"So since then more than one competitor has copied this concept. And over 350,000 customers have fallen in love with the CLS. That's quite impressive for such a specific segment.",5
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,44,129,131,3,I believe it's a dream for any designer to reshape such a model. And here's a first glimpse. So if you ask me this car wants to blow your mind.,30,143,3476,I believe it's a dream for any designer to reshape such a model. And here's a first glimpse. So if you ask me this car wants to blow your mind.,-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,45,132,134,3,"The new CLS pioneers our new designer idiom with clear contours and reduced lines, wide, low-set headlamps and a grille that resembles the AMG GTs. The interior is more refined than ever. Just take its continuous two-color concept or the copper elements in our limited edition one.",47,281,3477,"The new CLS pioneers our new designer idiom with clear contours and reduced lines, wide, low-set headlamps and a grille that resembles the AMG GTs. The interior is more refined than ever. Just take its continuous two-color concept or the copper elements in our limited edition one.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,46,135,137,3,"And if you like, you can get true S-Class form comfort here from the wide screen cockpit to our energizing comfort control. By the way, this car communicates with more than it good looks. The lighting in the air vents changes color when you alter the temperature setting.",48,271,3478,"And if you like, you can get true S-Class form comfort here from the wide screen cockpit to our energizing comfort control. By the way, this car communicates with more than it good looks. The lighting in the air vents changes color when you alter the temperature setting.",3
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,47,138,140,3,"And the touchpad in the center console gives you haptic and acoustic feedback. Do you want to know what my favorite new feature is? For the first time, the CLS coupe is a five-seater, so I can take my three kids and my husband for a ride.",47,238,3479,"And the touchpad in the center console gives you haptic and acoustic feedback. Do you want to know what my favorite new feature is? For the first time, the CLS coupe is a five-seater, so I can take my three kids and my husband for a ride.",7
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,48,141,143,3,"But no mistake, I'll be behind the steering wheel, of course. The CLS is great in this respect as well. It comes with a completely new engine lineup featuring our latest generation four and six cylinder units.",37,209,3480,"But no mistake, I'll be behind the steering wheel, of course. The CLS is great in this respect as well. It comes with a completely new engine lineup featuring our latest generation four and six cylinder units.",19
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,49,144,146,3,And we are the only manufacturer to equip our engines with an integrated starter generator as in our six cylinder gas version. This technology allows for a host of advantages you can normally only find in hybrids. That's why we've decided it deserves a reference to our e-mobility brand.,49,287,3481,And we are the only manufacturer to equip our engines with an integrated starter generator as in our six cylinder gas version. This technology allows for a host of advantages you can normally only find in hybrids. That's why we've decided it deserves a reference to our e-mobility brand.,0
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,50,147,149,3,"So we call it EQ Boost. Now, I've talked quite a bit about our new CLS, but I think it's time this amazing car speaks for itself. So here it is, the all-new CLS.",34,161,3482,"So we call it EQ Boost. Now, I've talked quite a bit about our new CLS, but I think it's time this amazing car speaks for itself. So here it is, the all-new CLS.",12
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,51,150,152,3,"Ladies and gentlemen, I believe the beauty of this car is understood around the globe. To me it says, get in and let's go for a drive already. And I'm pretty sure, here in one of our most important CLS markets, many people will feel the same.",47,242,3483,"Ladies and gentlemen, I believe the beauty of this car is understood around the globe. To me it says, get in and let's go for a drive already. And I'm pretty sure, here in one of our most important CLS markets, many people will feel the same.",-1
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,52,153,155,3,"I also believe we've had quite a bit the finale for our last year auto show of the year, with the new flagship of our dream cars. our first hypercar and the pioneer of our new Mercedes-Benz design language. I'm looking forward to continuing our dialogue soon.",47,259,3484,"I also believe we've had quite a bit the finale for our last year auto show of the year, with the new flagship of our dream cars. our first hypercar and the pioneer of our new Mercedes-Benz design language. I'm looking forward to continuing our dialogue soon.",2
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,53,156,158,3,"For example, I suggest you visit us at CES in Las Vegas in January. There we'll present a whole new way to communicate with our cars yet again. With that, I'd like to ask my colleagues to join me on stage.",41,205,3485,"For example, I suggest you visit us at CES in Las Vegas in January. There we'll present a whole new way to communicate with our cars yet again. With that, I'd like to ask my colleagues to join me on stage.",2
Mercedes-Benz Mercedes-Benz Press Conference at the LA Auto Show 2017 (1080p_25fps_H264-128kbit_AAC),73,54,159,160,2,Thank you all and enjoy the show. Bye-bye.,8,42,3486,Thank you all and enjoy the show. Bye-bye.,2
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,1,1,3,3,"Today we've got something very special for you. When it comes to all-electric business saloons, the EQE is going to be hard to beat. Welcome to beautiful Spain.",28,160,3487,"Today we've got something very special for you. When it comes to all-electric business saloons, the EQE is going to be hard to beat. Welcome to beautiful Spain.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,2,4,6,3,My name is Amanda Stretton and today we've got something very special for you. So join me as I get to spend the day with the new EQE by Mercedes EQ. The EQE is the latest all electric business saloon by Mercedes EQ with its cutting edge exterior design and truly pioneering levels of engineering.,55,296,3488,My name is Amanda Stretton and today we've got something very special for you. So join me as I get to spend the day with the new EQE by Mercedes EQ. The EQE is the latest all electric business saloon by Mercedes EQ with its cutting edge exterior design and truly pioneering levels of engineering.,12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,3,7,9,3,"It carries the concept of the business saloon well into the future. I'm looking forward to spending the day with this forward-looking and thoroughly contemporary car. So, let's see what the EQE can do.",34,201,3489,"It carries the concept of the business saloon well into the future. I'm looking forward to spending the day with this forward-looking and thoroughly contemporary car. So, let's see what the EQE can do.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,4,10,12,3,"In this video, we'll be exploring its sporty exterior design, amazing MBUX infotainment system, all-electric driving experience, interior luxury, onboard safety and assistance systems, and the world of Mercedes me and charging. Right, we're going to head out of the city now and see how this futuristic all-electric saloon performs on some twisting country roads. So let's get started.",59,385,3490,"In this video, we'll be exploring its sporty exterior design, amazing MBUX infotainment system, all-electric driving experience, interior luxury, onboard safety and assistance systems, and the world of Mercedes me and charging. Right, we're going to head out of the city now and see how this futuristic all-electric saloon performs on some twisting country roads. So let's get started.",-1
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,5,13,15,3,"Or you can skip straight to the chapter that interests you most by clicking on the timeline below. And don't forget to subscribe and hit the notification bell. Like its larger sibling, the EQS, the EQE is built on a new architecture developed specifically for electric vehicles.",47,278,3491,"Or you can skip straight to the chapter that interests you most by clicking on the timeline below. And don't forget to subscribe and hit the notification bell. Like its larger sibling, the EQS, the EQE is built on a new architecture developed specifically for electric vehicles.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,6,16,18,3,"At the front there is this distinctive Mercedes EQ face, defined by the black panel grille with the Mercedes-Benz pattern. And when it comes to the shape, the EQE benefits from what Mercedes call the one-bow design, this coupe-like silhouette that flows smoothly from the front to the rear. This results in a car that looks sleek and remarkably sporty, and of course, very futuristic as well.",67,392,3492,"At the front there is this distinctive Mercedes EQ face, defined by the black panel grille with the Mercedes-Benz pattern. And when it comes to the shape, the EQE benefits from what Mercedes call the one-bow design, this coupe-like silhouette that flows smoothly from the front to the rear. This results in a car that looks sleek and remarkably sporty, and of course, very futuristic as well.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,7,19,21,3,"At the back, there's this light band. It's another feature that clearly marks this as a Mercedes EQ car. And I love this curved three-dimensional helix design in the rear lights.",31,178,3493,"At the back, there's this light band. It's another feature that clearly marks this as a Mercedes EQ car. And I love this curved three-dimensional helix design in the rear lights.",1
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,8,22,24,3,"It's another really sophisticated touch. These AMG line details, like the front splitter and the rear apron, just add to the car's sporty demeanour. Combined with the night package, the EQE really does have a bold and striking appearance.",39,238,3494,"It's another really sophisticated touch. These AMG line details, like the front splitter and the rear apron, just add to the car's sporty demeanour. Combined with the night package, the EQE really does have a bold and striking appearance.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,9,25,27,3,"The EQE also comes with these 21-inch multi-spoke alloy wheels. They really fill the wheel arch and they give the car purpose and stance on the road. The new Mercedes EQE clearly bears all the hallmarks of the Mercedes EQ family, focusing on digital luxury, intelligence, and ultimately, ease of use.",51,300,3495,"The EQE also comes with these 21-inch multi-spoke alloy wheels. They really fill the wheel arch and they give the car purpose and stance on the road. The new Mercedes EQE clearly bears all the hallmarks of the Mercedes EQ family, focusing on digital luxury, intelligence, and ultimately, ease of use.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,10,28,30,3,"The Mercedes-Benz User Experience Infotainment System, or MBUX for short, is, in my eyes, the best operating system that you can find in a car. So let's get into the details. This striking MBUX hyperscreen that stretches from pillar to pillar is the focal point of the EQE's brand new cockpit.",51,293,3496,"The Mercedes-Benz User Experience Infotainment System, or MBUX for short, is, in my eyes, the best operating system that you can find in a car. So let's get into the details. This striking MBUX hyperscreen that stretches from pillar to pillar is the focal point of the EQE's brand new cockpit.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,11,31,33,3,"The hyper screen's three displays, which are bonded together under a single piece of safety glass, seemingly merge into each other to give the appearance of one huge single screen. It really does look like something out of a spaceship. First, there's the instrument cluster.",45,274,3497,"The hyper screen's three displays, which are bonded together under a single piece of safety glass, seemingly merge into each other to give the appearance of one huge single screen. It really does look like something out of a spaceship. First, there's the instrument cluster.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,12,34,36,3,"Then there's the central display. And finally, a passenger display over there. Mercedes calls the latest evolution of MBUX the zero layer and it uses artificial intelligence to proactively display the right function at the right time for the user.",40,247,3498,"Then there's the central display. And finally, a passenger display over there. Mercedes calls the latest evolution of MBUX the zero layer and it uses artificial intelligence to proactively display the right function at the right time for the user.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,13,37,39,3,Now this is pretty amazing. Essentially the system learns your habits and brings up required information before you even ask for it. It feels like the car can almost read your mind.,32,181,3499,Now this is pretty amazing. Essentially the system learns your habits and brings up required information before you even ask for it. It feels like the car can almost read your mind.,10
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,14,40,42,3,"So now I don't have to scroll through submenus to find the key applications that I'm looking for. Now that's really useful. There's also a head-up display which means that I can see essential information like current speed, directions and other important information right in front of me.",48,288,3500,"So now I don't have to scroll through submenus to find the key applications that I'm looking for. Now that's really useful. There's also a head-up display which means that I can see essential information like current speed, directions and other important information right in front of me.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,15,43,45,3,"Another amazing feature in the EQE is navigation with electric intelligence. This can plan the fastest and most convenient route to your destination while at the same time calculating necessary charging stops along the way. The system even considers various factors including the performance and availability of charging stations, the weather, the local topography and even your driving style to plan your route as accurately as possible.",67,438,3501,"Another amazing feature in the EQE is navigation with electric intelligence. This can plan the fastest and most convenient route to your destination while at the same time calculating necessary charging stops along the way. The system even considers various factors including the performance and availability of charging stations, the weather, the local topography and even your driving style to plan your route as accurately as possible.",8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,16,46,48,3,"And not only that, the vehicle uses this information to perfectly prepare for the charging process by bringing your battery to the optimum temperature for fast charging. And thanks to the MBUX voice assistant, I can find out vital information without having to take my hands off the wheel or my eyes off the road. Hey Mercedes, how may I help you?",62,347,3502,"And not only that, the vehicle uses this information to perfectly prepare for the charging process by bringing your battery to the optimum temperature for fast charging. And thanks to the MBUX voice assistant, I can find out vital information without having to take my hands off the wheel or my eyes off the road. Hey Mercedes, how may I help you?",8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,17,49,51,3,Do I have sufficient charge to get to Girona? Your battery is currently charged sufficiently to reach Girona. You will arrive with a battery level of approximately 67%.,28,168,3503,Do I have sufficient charge to get to Girona? Your battery is currently charged sufficiently to reach Girona. You will arrive with a battery level of approximately 67%.,8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,18,52,54,3,Please play the top news. Here's your news from BBC Minute at 2.28pm today. Hey Mercedes.,17,89,3504,Please play the top news. Here's your news from BBC Minute at 2.28pm today. Hey Mercedes.,3
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,19,55,57,3,"How can I help? Start the ejector seat. Okay, I will start the ejection seat in... Stop, stop, stop!",19,100,3505,"How can I help? Start the ejector seat. Okay, I will start the ejection seat in... Stop, stop, stop!",3
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,20,58,60,3,"...ten, nine... Stop! ...eight... No, I'm just joking. Okay, so I just had to give that a go, but the EQE prefers having a driver, so I've got something else I want to show you.",35,177,3506,"...ten, nine... Stop! ...eight... No, I'm just joking. Okay, so I just had to give that a go, but the EQE prefers having a driver, so I've got something else I want to show you.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,21,61,63,3,"With MBUX Entertainment, I can stream my favorite tunes from Amazon Music, Apple Music, Spotify, or Tidal. At the moment, Mercedes is the only car brand to offer this. And with Spotify, I can even continue playing a song in the car that I was previously listening to on my smartphone outside of the car.",55,303,3507,"With MBUX Entertainment, I can stream my favorite tunes from Amazon Music, Apple Music, Spotify, or Tidal. At the moment, Mercedes is the only car brand to offer this. And with Spotify, I can even continue playing a song in the car that I was previously listening to on my smartphone outside of the car.",10
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,22,64,66,3,Okay let's go find some great driving roads. Mercedes have been producing premium business saloons for decades and now they've taken this winning formula and brought it into the modern era with the EQE and a pure electric drivetrain. Now we all know the benefits of driving electric but the first thing you notice when you do is just how quiet it is.,63,350,3508,Okay let's go find some great driving roads. Mercedes have been producing premium business saloons for decades and now they've taken this winning formula and brought it into the modern era with the EQE and a pure electric drivetrain. Now we all know the benefits of driving electric but the first thing you notice when you do is just how quiet it is.,0
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,23,67,69,3,"It's so smooth and luxurious and it definitely helps take the stress out of everyday life. The EQE 350 Plus offers up to 215 kilowatts of power and like every car in the Mercedes EQ range, a truly thrilling driving experience. Just like a number of other Mercedes cars, the EQE comes with the dynamic select menu.",57,313,3509,"It's so smooth and luxurious and it definitely helps take the stress out of everyday life. The EQE 350 Plus offers up to 215 kilowatts of power and like every car in the Mercedes EQ range, a truly thrilling driving experience. Just like a number of other Mercedes cars, the EQE comes with the dynamic select menu.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,24,70,72,3,"Now this allows you to change between four different driving modes, between sport and comfort. and changes the car's performance and handling characteristics to make sure that you always get the best quality ride. What impresses me is the engineers have really focused on the car's driving acoustics and suspension.",50,315,3510,"Now this allows you to change between four different driving modes, between sport and comfort. and changes the car's performance and handling characteristics to make sure that you always get the best quality ride. What impresses me is the engineers have really focused on the car's driving acoustics and suspension.",0
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,25,73,75,3,"The car feels incredibly manoeuvrable and, as well as the quietness that we've mentioned before, it's pretty much free of vibration too. Whilst all this technology is truly remarkable, what's even more impressive is that this EQE has a range of up to 654 kilometres on a single charge. That is incredible.",52,305,3511,"The car feels incredibly manoeuvrable and, as well as the quietness that we've mentioned before, it's pretty much free of vibration too. Whilst all this technology is truly remarkable, what's even more impressive is that this EQE has a range of up to 654 kilometres on a single charge. That is incredible.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,26,76,78,3,A key factor behind this kind of range is the efficient drive system with recuperation. Here the battery is charged by converting the rotary motion into electrical energy during braking. The driver can select the level of deceleration in three stages via shift paddles behind the steering wheel.,48,295,3512,A key factor behind this kind of range is the efficient drive system with recuperation. Here the battery is charged by converting the rotary motion into electrical energy during braking. The driver can select the level of deceleration in three stages via shift paddles behind the steering wheel.,-1
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,27,79,81,3,"I've chosen de-auto, the most convenient, which automatically adjusts the recuperation level to the current driving situation. Whilst the EQE's performance is addictive, the airmatic air suspension means that the ride is always comfortable and composed, whatever the conditions may be. Right, I think that's enough talk.",47,320,3513,"I've chosen de-auto, the most convenient, which automatically adjusts the recuperation level to the current driving situation. Whilst the EQE's performance is addictive, the airmatic air suspension means that the ride is always comfortable and composed, whatever the conditions may be. Right, I think that's enough talk.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,28,82,84,3,"Let's go and now take a look at the car's gorgeous interior. The MBUX hyperscreen undoubtedly is the star of the show inside the new EQE, but the interior is just as impressive. The entire cabin is designed to be an experience for all of your senses.",47,250,3514,"Let's go and now take a look at the car's gorgeous interior. The MBUX hyperscreen undoubtedly is the star of the show inside the new EQE, but the interior is just as impressive. The entire cabin is designed to be an experience for all of your senses.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,29,85,87,3,The material and the trim are beautifully made and of the highest quality. And there's plenty of space for passengers in the EQE as well. I've got loads of room back here.,32,171,3515,The material and the trim are beautifully made and of the highest quality. And there's plenty of space for passengers in the EQE as well. I've got loads of room back here.,12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,30,88,90,3,"This particular EQE features the AMG Line interior with a number of sporty details that I really love. These seats have their own ambient lighting built in. And just take a look at this elegant stitching, it really adds to the feel of quality.",44,243,3516,"This particular EQE features the AMG Line interior with a number of sporty details that I really love. These seats have their own ambient lighting built in. And just take a look at this elegant stitching, it really adds to the feel of quality.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,31,91,93,3,The EQE's huge panoramic roof gives the cabin a really spacious and airy feel and generally just makes it a nice place to be. Another feature in the EQE is active ambient light. The system makes electric driving a visual experience as well as a moving one.,47,256,3517,The EQE's huge panoramic roof gives the cabin a really spacious and airy feel and generally just makes it a nice place to be. Another feature in the EQE is active ambient light. The system makes electric driving a visual experience as well as a moving one.,12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,32,94,96,3,"Light bands containing over 100 LEDs stage multicoloured fluid presentations, depending on your mood or electric driving mode. They even support the EQE's driving assistance systems by flashing up warning lights. The EQE also offers a range of energising comfort programmes to help with your wellbeing when you're on the move.",51,326,3518,"Light bands containing over 100 LEDs stage multicoloured fluid presentations, depending on your mood or electric driving mode. They even support the EQE's driving assistance systems by flashing up warning lights. The EQE also offers a range of energising comfort programmes to help with your wellbeing when you're on the move.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,33,97,99,3,"You can add fragrance, music and temperature to provide optimal levels of comfort to your drive by activating the programmes over MBUX. Let me show you. The EQE also has great in-car audio featuring a premium Burmester sound system with 3D surround sound.",43,255,3519,"You can add fragrance, music and temperature to provide optimal levels of comfort to your drive by activating the programmes over MBUX. Let me show you. The EQE also has great in-car audio featuring a premium Burmester sound system with 3D surround sound.",7
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,34,100,102,3,"It's got 15 speakers and an output of 710 watts, meaning your favourite music is going to sound absolutely fantastic. And this incredible sound system also does something you're unlikely to find in many other cars. It comes with sound personalisation, which allows its sound processing to be calibrated to your individual sense of hearing.",55,339,3520,"It's got 15 speakers and an output of 710 watts, meaning your favourite music is going to sound absolutely fantastic. And this incredible sound system also does something you're unlikely to find in many other cars. It comes with sound personalisation, which allows its sound processing to be calibrated to your individual sense of hearing.",-1
