title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,12,34,36,3,"And that way is only on the driver's side. About halfway in the middle of the door, there's actually a keyhole. So you can find it.",26,131,5576,"And that way is only on the driver's side. About halfway in the middle of the door, there's actually a keyhole. So you can find it.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,13,37,39,3,"You can feel there's a hole there. You can find it. Like I said, there's no power, or you can't activate the switch, or your key fob dies.",28,138,5577,"You can feel there's a hole there. You can find it. Like I said, there's no power, or you can't activate the switch, or your key fob dies.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,14,40,42,3,"That's the way that you're able to get in your car. So next, we're going to install the soft top. So the soft top is stored here in the trunk.",30,142,5578,"That's the way that you're able to get in your car. So next, we're going to install the soft top. So the soft top is stored here in the trunk.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,15,43,45,3,There's a little depression in the trunk that the soft top sits in. What we're going to do is we're going to put it on top of the car. There are these arrows that point forward.,36,177,5579,There's a little depression in the trunk that the soft top sits in. What we're going to do is we're going to put it on top of the car. There are these arrows that point forward.,0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,16,46,48,3,Those always need to point towards the front of the vehicle. So the first thing we're going to do is we're going to open the door. You always want to install the soft top with the door open so that it doesn't mess with the seals because you want it to seal properly.,53,266,5580,Those always need to point towards the front of the vehicle. So the first thing we're going to do is we're going to open the door. You always want to install the soft top with the door open so that it doesn't mess with the seals because you want it to seal properly.,0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,17,49,51,3,"We set it about halfway across the vehicle. So the first thing I'm going to do is I'm going to take the soft top supports here. Again, always want to make sure the arrows are pointing forward.",37,192,5581,"We set it about halfway across the vehicle. So the first thing I'm going to do is I'm going to take the soft top supports here. Again, always want to make sure the arrows are pointing forward.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,18,52,54,3,"There are little slots that you can load these into. You see that they're nice and flexible. So you just find these spots right there, put it in.",28,145,5582,"There are little slots that you can load these into. You see that they're nice and flexible. So you just find these spots right there, put it in.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,19,55,57,3,and flex it into place there. So there you go. You've got your soft top supports.,16,81,5583,and flex it into place there. So there you go. You've got your soft top supports.,0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,20,58,60,3,"Next, unroll the soft top. There are some centering dowels. You see it's the black dowel right here on each side.",21,113,5584,"Next, unroll the soft top. There are some centering dowels. You see it's the black dowel right here on each side.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,21,61,63,3,"Those go in first, and then the pins snap into place second. You'll see it better on that side, so I'll get this side all centered and locked into place. Next, on this side, the same thing.",37,189,5585,"Those go in first, and then the pins snap into place second. You'll see it better on that side, so I'll get this side all centered and locked into place. Next, on this side, the same thing.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,22,64,66,3,"I'll unroll it. Again, you see the centering dowels. and the slots that they go into on the top.",19,96,5586,"I'll unroll it. Again, you see the centering dowels. and the slots that they go into on the top.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,23,67,69,3,"And then the pin slides across and locks into this bottom hole. So pull it taut on that side and then on this side. Again, you want the door to be open before you close it.",36,172,5587,"And then the pin slides across and locks into this bottom hole. So pull it taut on that side and then on this side. Again, you want the door to be open before you close it.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,24,70,72,3,"And you're done. So to unlock the top, there are these pins. And what you need to do is push them towards each other.",24,117,5588,"And you're done. So to unlock the top, there are these pins. And what you need to do is push them towards each other.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,25,73,75,3,So what we're going to do here is I'm going to lock it. I'm going to put my middle fingers in with my thumb and palm of my hand on top. I'm going to push them towards each other.,39,178,5589,So what we're going to do here is I'm going to lock it. I'm going to put my middle fingers in with my thumb and palm of my hand on top. I'm going to push them towards each other.,0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,26,76,78,3,"And as I'm doing that, I'm going to give it a nice, quick, and solid push down so it releases the pressure on the pins as I'm pushing in at the same time. And then the soft top should release. So I'm going to lock it right now.",48,227,5590,"And as I'm doing that, I'm going to give it a nice, quick, and solid push down so it releases the pressure on the pins as I'm pushing in at the same time. And then the soft top should release. So I'm going to lock it right now.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,27,79,81,3,"All right, so the pins are underneath here. I'm going to put my middle fingers there next to the pins. Again, I'm going to push them towards each other as I'm pushing down, and it should release.",37,195,5591,"All right, so the pins are underneath here. I'm going to put my middle fingers there next to the pins. Again, I'm going to push them towards each other as I'm pushing down, and it should release.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,28,82,84,3,"And there you go. And then you can just roll it back up into the center position on top of the car. All right, so now I'm just going to flex the soft top support pieces out.",37,173,5592,"And there you go. And then you can just roll it back up into the center position on top of the car. All right, so now I'm just going to flex the soft top support pieces out.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,29,85,87,3,"Put this one on this side, walk around to the other side. Use the same technique with my middle fingers, although there's less tension on it now, so it should be a lot easier. Roll it towards the center.",39,203,5593,"Put this one on this side, walk around to the other side. Use the same technique with my middle fingers, although there's less tension on it now, so it should be a lot easier. Roll it towards the center.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,30,88,90,3,"Flex out the other support piece. Then all I need to do is pick up the whole package and put it in the depression in the trunk. There you go, all nice and stored.",34,162,5594,"Flex out the other support piece. Then all I need to do is pick up the whole package and put it in the depression in the trunk. There you go, all nice and stored.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,31,91,93,3,"And there you go, that's how to put the soft top on and take it off. It's a little awkward the first couple times, but after you've done it a few times, it gets a whole lot easier and you can take it off in about 60 seconds and put it on. Alright, so now we're going to reinstall the hard top.",62,293,5595,"And there you go, that's how to put the soft top on and take it off. It's a little awkward the first couple times, but after you've done it a few times, it gets a whole lot easier and you can take it off in about 60 seconds and put it on. Alright, so now we're going to reinstall the hard top.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,32,94,96,3,"First, just to let you know, at the front corners, there are these pins. five millimeter Allen bolts that hold it in place. We keep them a little bit loose so it's easy to install them in the car.",39,196,5596,"First, just to let you know, at the front corners, there are these pins. five millimeter Allen bolts that hold it in place. We keep them a little bit loose so it's easy to install them in the car.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,33,97,99,3,"We put the front in first, slide it into position. Go into the inside and make sure it's centered. Make sure the pins are properly in place.",27,140,5597,"We put the front in first, slide it into position. Go into the inside and make sure it's centered. Make sure the pins are properly in place.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,34,100,102,3,"The Allen bolts, just make sure that they're finger tight for now. We'll tighten them up in a minute. Make sure the back is securely in place, which it is here.",31,160,5598,"The Allen bolts, just make sure that they're finger tight for now. We'll tighten them up in a minute. Make sure the back is securely in place, which it is here.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,35,103,105,3,"There are also some hooks in the back corners, so here and here. We'll swing those around. Make sure they're locked into place properly.",24,136,5599,"There are also some hooks in the back corners, so here and here. We'll swing those around. Make sure they're locked into place properly.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,36,106,108,3,"And then, I'll get Steven to bring me the header board here. This is the last piece. This screws into underneath, of course, but up front here, so underneath.",29,158,5600,"And then, I'll get Steven to bring me the header board here. This is the last piece. This screws into underneath, of course, but up front here, so underneath.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,37,109,111,3,"It has the three bolts as well, and that'll help hold the hard top in place. Get them centered. What you want to do is when you push the allen wrench in there, you want to give it some pressure to make sure that some pressure is straight on so that it goes in, threads in correctly.",57,282,5601,"It has the three bolts as well, and that'll help hold the hard top in place. Get them centered. What you want to do is when you push the allen wrench in there, you want to give it some pressure to make sure that some pressure is straight on so that it goes in, threads in correctly.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,38,112,114,3,"You don't want to do it at an off angle. Again, just snug so it holds in place. Don't want to over tighten.",23,107,5602,"You don't want to do it at an off angle. Again, just snug so it holds in place. Don't want to over tighten.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,39,115,117,3,"There you go, and then you're done. So what we're going to do is we're going to take off the hard top. So we'll go into the tool kit first, pull out the 5mm Allen wrench, and there are five screws and we'll unscrew those now and then lift off the hard top.",53,256,5603,"There you go, and then you're done. So what we're going to do is we're going to take off the hard top. So we'll go into the tool kit first, pull out the 5mm Allen wrench, and there are five screws and we'll unscrew those now and then lift off the hard top.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,40,118,120,3,"Alright, so now I've unbolted the hard top, so now I'm going to get a little help. We're going to lift it off and take it off the car. So what we're going to do is we're going to lift off the back first and then slide it off backwards.",50,235,5604,"Alright, so now I've unbolted the hard top, so now I'm going to get a little help. We're going to lift it off and take it off the car. So what we're going to do is we're going to lift off the back first and then slide it off backwards.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,41,121,123,3,"Stephen, can you help me out? So you see we grab it back here, we'll lift up in the back first and then pull it out. And there you go.",30,134,5605,"Stephen, can you help me out? So you see we grab it back here, we'll lift up in the back first and then pull it out. And there you go.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,42,124,126,3,"Put it in storage. So now I've got my tool kit, which I've gotten out of the trunk. Pull out the tow hook from the tool kit.",27,124,5606,"Put it in storage. So now I've got my tool kit, which I've gotten out of the trunk. Pull out the tow hook from the tool kit.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,43,127,129,3,"And again, just in any case that you might need to be towed, you've already then put the car into tow mode, which puts it into neutral so it rolls freely. In the front of the car, there's this area where you can see there's usually a plug here that covers up the threads here. I've already removed that.",59,303,5607,"And again, just in any case that you might need to be towed, you've already then put the car into tow mode, which puts it into neutral so it rolls freely. In the front of the car, there's this area where you can see there's usually a plug here that covers up the threads here. I've already removed that.",0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,44,130,132,3,Then what you need to do is insert the tow hook into the slot right here. Right now I'm just going to give it a couple turns so it stays stable. And what that allows the flatbed tow truck to do is hook onto that and pull the car up the ramp onto the tow truck so that you're able to get towed.,63,293,5608,Then what you need to do is insert the tow hook into the slot right here. Right now I'm just going to give it a couple turns so it stays stable. And what that allows the flatbed tow truck to do is hook onto that and pull the car up the ramp onto the tow truck so that you're able to get towed.,0
Tesla 2010 Roadster Exterior Walkthrough (480p_30fps_H264-128kbit_AAC),211,45,133,134,2,"So this is just in case anything were ever to happen where you would need to get the car towed. So that you can find in your tool kit, which you can find in the trunk of your vehicle.",39,183,5609,"So this is just in case anything were ever to happen where you would need to get the car towed. So that you can find in your tool kit, which you can find in the trunk of your vehicle.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,1,1,3,3,"Good evening, ladies and gentlemen. Welcome to Fremont, California. We're out here at the test track of our Fremont factory, just a few meters away from where we actually build all of our Tesla vehicles.",35,203,5610,"Good evening, ladies and gentlemen. Welcome to Fremont, California. We're out here at the test track of our Fremont factory, just a few meters away from where we actually build all of our Tesla vehicles.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,2,4,6,3,"We're super excited to have you all here. In fact, almost nine years ago, on June 22nd, 2012, we had our first Model S delivery event right over there in the factory. So we've come a long way in a few years.",42,207,5611,"We're super excited to have you all here. In fact, almost nine years ago, on June 22nd, 2012, we had our first Model S delivery event right over there in the factory. So we've come a long way in a few years.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,3,7,9,3,"We set out to design, engineer, and manufacture the best car in the planet. And we've been working tirelessly every day to try to make that happen. And tonight, we're going to show you the next best version of Model S. And I brought this along because we might be breaking a few records.",54,287,5612,"We set out to design, engineer, and manufacture the best car in the planet. And we've been working tirelessly every day to try to make that happen. And tonight, we're going to show you the next best version of Model S. And I brought this along because we might be breaking a few records.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,4,10,12,3,But more about that later. So let's get Elon out here and have him show you how we made the best car in the world. The Model S. This is an ambitious goal to create a whole new kind of car.,41,188,5613,But more about that later. So let's get Elon out here and have him show you how we made the best car in the world. The Model S. This is an ambitious goal to create a whole new kind of car.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,5,13,15,3,"A lot of Wall Street is betting Tesla can't get it done. Thanks for coming and thanks for tuning in. So as Frans was saying, this is nine years since we delivered the first Model S, the first car produced here in Fremont.",43,221,5614,"A lot of Wall Street is betting Tesla can't get it done. Thanks for coming and thanks for tuning in. So as Frans was saying, this is nine years since we delivered the first Model S, the first car produced here in Fremont.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,6,16,18,3,So almost a decade. And I think we've really taken it to a whole new level with Plaid. Some of you may know that basically our product plan is stolen from Spaceballs.,32,166,5615,So almost a decade. And I think we've really taken it to a whole new level with Plaid. Some of you may know that basically our product plan is stolen from Spaceballs.,3
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,7,19,21,3,We've gone plaid speed. What I really wanted to achieve here is why make this really fast car that's crazy fast and everything. I think there is something that's quite important.,31,178,5616,We've gone plaid speed. What I really wanted to achieve here is why make this really fast car that's crazy fast and everything. I think there is something that's quite important.,3
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,8,22,24,3,"to the future of sustainable energy, which is that we've got to show that an electric car is the best car, hands down. So it's got to be clear. It's like, man, sustainable energy cars can be the fastest cars, can be the safest cars, can be the most kick-ass cars in every way.",54,276,5617,"to the future of sustainable energy, which is that we've got to show that an electric car is the best car, hands down. So it's got to be clear. It's like, man, sustainable energy cars can be the fastest cars, can be the safest cars, can be the most kick-ass cars in every way.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,9,25,27,3,"And that's why we did the Plaid, is just to show hands down this is the way to go. So we've made huge improvements from the original car. Has anyone here bought the early Model S?",36,179,5618,"And that's why we did the Plaid, is just to show hands down this is the way to go. So we've made huge improvements from the original car. Has anyone here bought the early Model S?",3
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,10,28,30,3,"Thank you for your support. You can see the huge improvements we've made. And it started off with good performance, but now with Plaid, we've managed to break the two-second barrier, if you will.",34,195,5619,"Thank you for your support. You can see the huge improvements we've made. And it started off with good performance, but now with Plaid, we've managed to break the two-second barrier, if you will.",3
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,11,31,33,3,"No production car has ever done 0 to 60 in under two seconds. And this is a four-door car, seats five adults. et cetera, et cetera.",26,131,5620,"No production car has ever done 0 to 60 in under two seconds. And this is a four-door car, seats five adults. et cetera, et cetera.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,12,34,36,3,"It's like, you know, this thing's moving. I mean, this is like what I call like a limit of physics engineering. It's not relativity.",24,132,5621,"It's like, you know, this thing's moving. I mean, this is like what I call like a limit of physics engineering. It's not relativity.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,13,37,39,3,"It's like, what does physics say we could do? Because physics is the law and everything else is a recommendation. So, in addition to a crazy performance, it's also got a longer range.",33,183,5622,"It's like, what does physics say we could do? Because physics is the law and everything else is a recommendation. So, in addition to a crazy performance, it's also got a longer range.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,14,40,42,3,"Even with the tri-motor high performance, it's got almost a 400 mile range. And in the dual-motor configuration, it's got a 412 mile range. So, 420 give or take.",29,161,5623,"Even with the tri-motor high performance, it's got almost a 400 mile range. And in the dual-motor configuration, it's got a 412 mile range. So, 420 give or take.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,15,43,45,3,"That joke will never end. And we've also improved the supercharging speed, so you can get 187 miles of range in 15 minutes. Yeah, so the quickest production car, to be clear, of any kind ever made, like I said, first to ever break the two-second barrier.",47,254,5624,"That joke will never end. And we've also improved the supercharging speed, so you can get 187 miles of range in 15 minutes. Yeah, so the quickest production car, to be clear, of any kind ever made, like I said, first to ever break the two-second barrier.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,16,46,48,3,"Later tonight, you'll get a chance to drive around the track, and this is really something you have to feel to believe, because it hits your light right in the limbic system. It's like, damn, like, whoa. Yeah.",38,209,5625,"Later tonight, you'll get a chance to drive around the track, and this is really something you have to feel to believe, because it hits your light right in the limbic system. It's like, damn, like, whoa. Yeah.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,17,49,51,3,"It is basically, what is the car that we can, how can we make a spaceship a car, you know? So, hello. See, yep.",24,111,5626,"It is basically, what is the car that we can, how can we make a spaceship a car, you know? So, hello. See, yep.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,18,52,54,3,"And then in terms of additional stats, it's also the fastest production car to complete a quarter mile, so 9.23 seconds. It's got a 200-mile-an-hour top speed, over 1,000 horsepower, almost 400-mile range. Like I said, it charges so fast, it'll be probably done by the time you have a coffee, basically.",55,303,5627,"And then in terms of additional stats, it's also the fastest production car to complete a quarter mile, so 9.23 seconds. It's got a 200-mile-an-hour top speed, over 1,000 horsepower, almost 400-mile range. Like I said, it charges so fast, it'll be probably done by the time you have a coffee, basically.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,19,55,57,3,"And talking about some of the details behind it, so we have an all-new battery pack. And then something we're really proud of is the new carbon-sleeved rotors for the motor. So this is the first time that, to the best of our knowledge, there's been a production electric motor that has a carbon over-wrapped rotor.",56,314,5628,"And talking about some of the details behind it, so we have an all-new battery pack. And then something we're really proud of is the new carbon-sleeved rotors for the motor. So this is the first time that, to the best of our knowledge, there's been a production electric motor that has a carbon over-wrapped rotor.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,20,58,60,3,"So this is a super hard thing to do because carbon and copper have at very different rates of thermal expansion. So in order to do a carbon-over-wrapped rotor, you've got to wind it at extremely high tension. It's a very hard thing to do.",46,238,5629,"So this is a super hard thing to do because carbon and copper have at very different rates of thermal expansion. So in order to do a carbon-over-wrapped rotor, you've got to wind it at extremely high tension. It's a very hard thing to do.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,21,61,63,3,"We actually had to design the machine that makes the rotor. So no such machine existed before. It also means we can have the electromagnetic field be super efficient and have a tight gap, even at super high RPM.",39,211,5630,"We actually had to design the machine that makes the rotor. So no such machine existed before. It also means we can have the electromagnetic field be super efficient and have a tight gap, even at super high RPM.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,22,64,66,3,And it's single speed from 0 to 200 miles an hour. So it's just... The RPM is so crazy that just the centrifugal force wants to expand the rotor.,29,145,5631,And it's single speed from 0 to 200 miles an hour. So it's just... The RPM is so crazy that just the centrifugal force wants to expand the rotor.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,23,67,69,3,So the carbon overlap actually holds the rotor together. It's like madness. So let's see.,15,89,5632,So the carbon overlap actually holds the rotor together. It's like madness. So let's see.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,24,70,72,3,"In fact, we're going to show you the motor. In fact, you might have had a chance to see the drive unit. And we can go closer.",27,125,5633,"In fact, we're going to show you the motor. In fact, you might have had a chance to see the drive unit. And we can go closer.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,25,73,75,3,"I mean, this is really... An amazing work of engineering. Yeah. There's just never been an electric motor like this.",20,116,5634,"I mean, this is really... An amazing work of engineering. Yeah. There's just never been an electric motor like this.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,26,76,78,3,"I mean, you can pick this motor up with your hands and it can accelerate a two-ton car at 60 miles an hour in two seconds. I mean, that kind of power to weight is insane. Yeah.",37,176,5635,"I mean, you can pick this motor up with your hands and it can accelerate a two-ton car at 60 miles an hour in two seconds. I mean, that kind of power to weight is insane. Yeah.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,27,79,81,3,"So it goes up to 20,000 RPM and maybe a little more. We also were able to achieve the lowest drag coefficient of any car ever made. So really, I think Tesla engineering has outdone itself here.",38,193,5636,"So it goes up to 20,000 RPM and maybe a little more. We also were able to achieve the lowest drag coefficient of any car ever made. So really, I think Tesla engineering has outdone itself here.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,28,82,84,3,"This is a car that looks good, but also gets an incredible drag coefficient. And this is the true drag coefficient of the car, including with wheels in motion. Sometimes you'll hear drag coefficients quoted, but that'll be without the wheels moving.",42,249,5637,"This is a car that looks good, but also gets an incredible drag coefficient. And this is the true drag coefficient of the car, including with wheels in motion. Sometimes you'll hear drag coefficients quoted, but that'll be without the wheels moving.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,29,85,87,3,And the wheels cause sort of air churn and incremental drag. And this is the actual drag coefficient of the car. To have a good looking sports car at that lower draft coefficient is really tough.,36,195,5638,And the wheels cause sort of air churn and incremental drag. And this is the actual drag coefficient of the car. To have a good looking sports car at that lower draft coefficient is really tough.,0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,30,88,90,3,"We also have the latest and greatest in heat pump, which is basically the HVAC system for the car. It's 30% better cold weather range and requires 50% less energy for cabin heating and freezing conditions. You'll see very little degradation in cold weather.",44,257,5639,"We also have the latest and greatest in heat pump, which is basically the HVAC system for the car. It's 30% better cold weather range and requires 50% less energy for cabin heating and freezing conditions. You'll see very little degradation in cold weather.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,31,91,92,2,"And the radiator is twice as big for a heat rejection. So you'll be able to actually do back-to-back 0 to 60s Go on the track just haul ass and edge will see tonight This cars is going to be over and over again, and it doesn't get winded.",50,238,5640,"And the radiator is twice as big for a heat rejection. So you'll be able to actually do back-to-back 0 to 60s Go on the track just haul ass and edge will see tonight This cars is going to be over and over again, and it doesn't get winded.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,32,93,95,3,"I think we got to take this back to maybe the Nürburgring See what happens and then of course You know when we first delivered the model s there were no superchargers anywhere in the world So back in 2012, no superchargers anywhere. Now there are 25,000 superchargers all around the world. We opened at 30 just in the last week.",63,328,5641,"I think we got to take this back to maybe the Nürburgring See what happens and then of course You know when we first delivered the model s there were no superchargers anywhere in the world So back in 2012, no superchargers anywhere. Now there are 25,000 superchargers all around the world. We opened at 30 just in the last week.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,33,96,98,3,"And we're just going to keep going so that you can basically travel anywhere you want with peace of mind, super easy, keep increasing the power of the superchargers. You know, we're 250 kilowatts, so obviously that will start going to... 280, 300, 350, yeah. And then it's also engineered for maximum safety as well.",55,316,5642,"And we're just going to keep going so that you can basically travel anywhere you want with peace of mind, super easy, keep increasing the power of the superchargers. You know, we're 250 kilowatts, so obviously that will start going to... 280, 300, 350, yeah. And then it's also engineered for maximum safety as well.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,34,99,101,3,"In fact, this is designed to be our aspiration for this car. It still has to be tested by the US government, but we think we can get the lowest probability of injury of any car ever tested. In fact, these are the actual NHTSA probability of injuries numbers.",49,258,5643,"In fact, this is designed to be our aspiration for this car. It still has to be tested by the US government, but we think we can get the lowest probability of injury of any car ever tested. In fact, these are the actual NHTSA probability of injuries numbers.",1
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,35,102,104,3,"All top five cars with the lowest probability of injuries ever tested. All five are Teslas. So, with the Plaid Model S, what you have is a car that is faster than, quicker than any sports car, and faster than any Porsche, safer than any Volvo.",46,243,5644,"All top five cars with the lowest probability of injuries ever tested. All five are Teslas. So, with the Plaid Model S, what you have is a car that is faster than, quicker than any sports car, and faster than any Porsche, safer than any Volvo.",1
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,36,105,107,3,"In the same car. That's insane. It's like, you know.",10,52,5645,"In the same car. That's insane. It's like, you know.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,37,108,110,3,"Yeah. So. And then the design, we've obviously made a lot of refinements to the exterior, and then we've completely redone the interior.",23,136,5646,"Yeah. So. And then the design, we've obviously made a lot of refinements to the exterior, and then we've completely redone the interior.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,38,111,113,3,"So I think once you drive the new Model S, it really feels like you're driving the future. And especially non-Tesla cars are going to feel very last century. So all new interior.",33,178,5647,"So I think once you drive the new Model S, it really feels like you're driving the future. And especially non-Tesla cars are going to feel very last century. So all new interior.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,39,114,116,3,"As you can see, we changed the orientation of the main screen, so it's easier to watch movies and that kind of thing in landscape. Yeah, exactly. I mean, in other notes, we have ventilated front seats.",37,201,5648,"As you can see, we changed the orientation of the main screen, so it's easier to watch movies and that kind of thing in landscape. Yeah, exactly. I mean, in other notes, we have ventilated front seats.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,40,117,119,3,"So, yeah. Anyway, it's, I think it's really, you drive around and it really feels like, okay, we're in 2021. Great.",21,115,5649,"So, yeah. Anyway, it's, I think it's really, you drive around and it really feels like, okay, we're in 2021. Great.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,41,120,122,3,"We have this yoke steering wheel, which is a little different, but I think once you try it, you'll think it's great. The visibility of the main screen is super clear, especially for autopilot. So you can see the entire panoramic view.",42,234,5650,"We have this yoke steering wheel, which is a little different, but I think once you try it, you'll think it's great. The visibility of the main screen is super clear, especially for autopilot. So you can see the entire panoramic view.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,42,123,125,3,"You can basically see the mind's eye of the car. And yeah, it's really cool. And then we've gotten rid of the stalks.",23,117,5651,"You can basically see the mind's eye of the car. And yeah, it's really cool. And then we've gotten rid of the stalks.",0
Tesla Model S Plaid Delivery Event (1080p_60fps_H264-128kbit_AAC),212,43,126,128,3,"I think generally all input is error. If you have to do something that the car could have done already, that should be taken care of. The software should just do it.",32,165,5652,"I think generally all input is error. If you have to do something that the car could have done already, that should be taken care of. The software should just do it.",0
